ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Add columns here,Add columns here,Add columns here,Reviewer,Review
42-134,26/03/23 23:51:57,https://twitter.com/gokangdiu/status/1484214608487501833,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@gokangdiu,gokangdiu,,Anonymous,12/18,60,2,,"@smninews Yes para ma desiplina ang mga kabataan natin. At mahirap ma recruit ng mga CPP/NPA sa mamagitan ng Kabataan Makabayan, Gabriela,Anakbayan.",,"Text, Reply",21/01/22 01:21,https://drive.google.com/file/d/1XnOezERGsEYH1HL_xyQ1Gk4fD5LfnIfF/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to a tweet of SMNI News.,,,,,
42-135,26/03/23 23:57:31,https://twitter.com/jeager_meister/status/1471210195271536647,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@jeager_meister,🇵🇭 Meister Jeager حكيم جيجر 🇦🇪,Buhay disyerto. Kayod kalabaw para sa pamilya.,Anonymous,05/10,3034,1924,"أبوظبي, الامارات العربية المتح","¹/²
Listahan ng mga Partylist na kaalyado ng CPP-NPA-NDF na dapat kalusin:
1. Bayan Muna
2. Anak Bayan
3. Anak Pawis 
4 Gabriela
5. Kabataan
6. Piston
7. Kadamay
8. Katribu
9 Migrante
10. Magasaka
11. Kalikasan
12. League of Filipino Student
13. Kilusang Mayo Uno",,Text,16/12/21 04:06,https://drive.google.com/file/d/1i39St5RwqZcdOjArmySpkVgyiRK_bjEN/view?usp=share_link,Rational,246,14,141,10,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is the first out of two tweets in the thread of the user.,,,,,
42-136,27/03/23 00:07:26,https://twitter.com/loidasandiego77/status/1470912413205630980,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@loidasandiego77,Babaeng TagaMalolos,Isa akong Pilipino. Manunulat at isang kaibigan; nadaya ng mga leftist salamat at nagising. Ngayon ako'y isang digital storyteller.,Identified,04/16,2125,21556,"Santa Maria, Central Luzon","Nakapapasok po ang mga
kakampi(pink) ng mga NPA
sa kongreso nang patago,
sa pamamagitan ng 
PARTYLIST.

Wag iboto ang Kabataan
Partylist, Bayan Muna, 
Gabriela, Act Teachers ... https://t.co/z2gb7SYRrG",,"Text, Image

{Alt-text image: The image shows the same text in the tweet,}",15/12/21 08:23,https://drive.google.com/file/d/1bf4mO3ZYX_HEr3uaj9YRLmLSpMf17hFB/view?usp=share_link,Emotional,167,10,50,2,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-137,27/03/23 00:11:39,https://twitter.com/Manobo0/status/1467164161155076096,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Manobo0,Manobo Tribe 007,"A sojourner, passing by.",Anonymous,08/21,161,15,,"@gmanews Kasama na ba dyan ang Anak Bayan, Anak Pawis, Kabataan, Gabriela, ACT, at iba pang mga partylist ng NPA?",,"Text, Reply",05/12/21 00:09,https://drive.google.com/file/d/1nq4zf9v87rIY2qcQMw75ovQrGbpQQK5z/view?usp=share_link,Emotional,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to a tweet of GMA Integrated News.,,,,,
42-138,27/03/23 00:15:41,https://twitter.com/MamaPiaya/status/1462218362897899523,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@MamaPiaya,Cece 🇵🇭,With no preservatives.,Identified,01/18,9384,10215,Republic of the Philippines,"Please, do not vote for the legal fronts of the CPP-NPA-NDF.

Remember this acronym:
K - Kabataan Partylist
A - AnakPawis Partylist
B - BayanMuna Partylist
A - ACT Teachers Partylist
G - Gabriela Partylist

Tandaan: Huwag iboto! 

Salamat! https://t.co/xEPl8847cB",,"Text, Image

{Alt-text image: The image shows the pcitures of France Castro, Rafael Mariano, Arlene Brosas, Tessy Casino, Raoul Manuel.}",21/11/21 08:36,https://drive.google.com/file/d/1ERhnQM-D1yZg6YjyA9Q4kvSlGki1u9hX/view?usp=share_link,Emotional,119,10,7,1,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-139,27/03/23 00:25:15,https://twitter.com/DodongPags/status/1452434051902492679,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@DodongPags,Dodong Pags,I'm here to have some fun...for me it is more fun debunking the yellow black propaganda...pure DDS at heart...i created my fb and twitter acct. to support DDS.,Identified,05/21,2324,1682,"Butuan City, Caraga","Karamihan sa boboto kay Leni ay miembro ng GABRIELA,MAKABAYAN BLOC,KABATAAN PARTY LIST,BAYAN MUNA,MAMALAKAYA NG PILIPINAS...ANG MGA ITO AY LEGAL FRONTS NG CPP/NPA/NDF...MAMAMAYAGPAG NA NAMAN ANG NPA KUNG MAGIGING PRESIDENTE SI LENI...SIGURADONG MARAMI NA NAMANG KABATAAN MARECRUIT",,Text,25/10/21 08:37,https://drive.google.com/file/d/1rv1-xeln13Gh9-rv0nF6vJb_WsmxJ2iL/view?usp=share_link,Emotional,33,1,9,1,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-140,27/03/23 00:28:26,https://twitter.com/LynEmmanuelle/status/1451202537260945424,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@LynEmmanuelle,Lyn Emmanuelle,,Identified,03/20,172,175,,"kung sa mga universities merong LSF, sa kababaihan meron GABRIELA, sa youth KABATAAN, sa mga jeepney drivers &amp; operators merong PISTON, sa labor sector po merong KMU at ung iba pang makabayan block. lahat po yan nasa umbrella ng CPP/NPA/NDF. kaya wag magpaloko! wag sila iboto!",,"Text, Reply",21/10/21 23:03,https://drive.google.com/file/d/1ASeCCEy1dikrpqoXKVNZMGDJ36R-AJd8/view?usp=share_link,Emotional,1,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote retweet to a tweet of another user.,,,,,
42-141,27/03/23 00:31:33,https://twitter.com/DredMarks/status/1449857095856103426,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@DredMarks,Kenddrick 🎸🍺🎯🏈,"memory dust in left pocket, scrying, orbing
 ...unknown
‘How much could you know about yourself if you’ve never been in a fight?‘",Identified,02/08,886,479,,"@MengDoTutor @Geedalee wag paps, kaya nanalo mga cpp/npa aligned partylist gaya ng gabriela at makabayan, ke may isulat kau o wala may ilalagay pa rin silang representative jan. Make sure na may maisusulat kau sa balota.",,"Text, Reply",18/10/21 05:57,https://drive.google.com/file/d/1nPzXLwaI-94hgg34DJ7v7cL1jZbxDZCR/view?usp=share_link,Emotional,1,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a conversation.,,,,,
42-142,27/03/23 00:35:23,https://twitter.com/xxshaynelogy/status/1446824720515534855,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@xxshaynelogy,Shayne Gel Nuñez Paler 🌞,"lets empower each other and be true to ourselves

|Future Social Worker| ❤❤❤


IG:@xxshaynelogy
FB: Shayne Gel Nuñez Paler",Identified,04/19,224,144,"Cebu City, Central Visayas","Kabataan Partylist
Gabriela
Anakbayan
Kadamay

NPA FRONT

Oh dont tell me i dont have legit source cause I can refer u to military intelligence and let u join a campus peace and development forum :)",,Text,09/10/21 21:07,https://drive.google.com/file/d/1DXReRmC9kUdJFuvCOQPYo7GGrOmTO6Y-/view?usp=share_link,Emotional,1,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-143,27/03/23 00:39:07,https://twitter.com/vladisy/status/1445395040881217538,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@vladisy,Vladimir Sy,Filipino 🇵🇭 ❤,Identified,03/10,59,52,Mandaluyong,"@radyopilipinas1 @hajjikaamino21 No to GABRIELA partylist.. an umbrella organization  under the CPP/NPA/NDF, a terrorist group. Salot sa bayan.",,"Text, Reply",05/10/21 22:26,https://drive.google.com/file/d/15s0Q-aEszalJWTbO7vam_XCcwQkoTeHd/view?usp=share_link,Emotional,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to a tweet of Radyo Pilipinas.,,,,,
42-144,27/03/23 00:41:50,https://twitter.com/cedric_carreon/status/1444890386191699970,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@cedric_carreon,Cedric Carreon,"Traveller, tech enthusiast, philosopher, futurist, loves cheese and peanuts.",Identified,09/17,1448,787,"Manila City, National Capital",No to Communist Legal Fronts of NPA! Do not vote for Gabriela Party List!,,"Text, Reply",04/10/21 13:01,https://drive.google.com/file/d/1SAVGgwGs2CgDDBWMBYPT3Ri8AQYdDbvk/view?usp=share_link,Emotional,31,0,9,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote retweet of a tweet of another user.,,,,,
42-145,27/03/23 00:45:44,https://twitter.com/MamaPiaya/status/1444872378845044747,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@MamaPiaya,Cece 🇵🇭,With no preservatives.,Identified,01/18,9384,10215,Republic of the Philippines,"Guys, no more Gabriela please. Utang na loob, DON'T VOTE FOR THE LEGAL FRONTS OF THE NPA! https://t.co/lMZfoY6NMb",,"Text, Image

{Alt-text image: The image shows a screenshot of a news post reporting Gabriela Women's Party's filing of Certificate of Nomination and Certificate of Acceptance of Nomination for the 2022 national elections, with an accompanying image of Arlene Brosas holding the said documents.}",04/10/21 11:49,https://drive.google.com/file/d/1IPnWKwlXvGG1OVU7HAmL_8Dcuwljd4kE/view?usp=share_link,Emotional,701,66,198,39,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-146,27/03/23 00:50:08,https://twitter.com/kbm_anon/status/1440230661260861443,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@kbm_anon,Kenneth Malvar,Filipino/Educator/Father/Mechanic/Investor,Identified,07/17,39,6,National Capital Region,"@manilabulletin Students should be educated that Makabayan, Bayan Muna, LFS, Kabataan, ACT, Gabriela are allied with CPP-NDF-NPA. Don’t be mesmerised by their poetic Tagalog battle cry of fighting for the poor. They don’t.",,"Text, Reply",21/09/21 16:25,https://drive.google.com/file/d/1OsM1RENjaOrzALPZKYvIr_X7GEse3tMB/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to a tweet of the Manila Bulletin.,,,,,
42-147,27/03/23 01:04:16,https://twitter.com/nJ8kpbe2y4u14b8/status/1430046810714763271,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@nJ8kpbe2y4u14b8,@ 上波,Cute,Anonymous,02/20,54,37,,"@marortoll @benign0 Hwag nating iboto ang mga connected sa CCP NPA NDF, mga makakaliwa Gabriela, at iba pa.",,"Text, Reply",24/08/21 13:58,https://drive.google.com/file/d/1qSAqPjhhDyfjZNgEJ66IUr9Nabz8ev40/view?usp=share_link,Emotional,0,1,1,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a direct reply to another user.,,,,,
42-148,27/03/23 01:16:13,https://twitter.com/lucent46/status/1423887705377853440,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@lucent46,george santos,,Anonymous,05/10,54,12,,"JUST REMEMBER DO NOT VOTE AGAIN THESE PARTY LISTS THIS COMING ELECTION, BAYAN MUNA, GABRIELA, KMU, ACT TEACHERS AT KABATAAN BLOC. THESE ARE NOT REPRESENTING FOR THE PEOPLE BUT FOR THE BENEFITS OF CPP-NPA-NDF JUST LISTEN AND UNDERSAND WHAT USEC, BADOY, GEN PARLADE AND KA ERIC SAID",,Text,07/08/21 14:04,https://drive.google.com/file/d/1DI0og8GxOa0xR8jPIcJ41pc8pN8sFERc/view?usp=share_link,Emotional,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-149,27/03/23 01:23:30,https://twitter.com/LeneskieBSR/status/1401181606136541186,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@LeneskieBSR,Venice,Philippines will continue to soar and be great again!,Identified,05/18,88,40,Republic of the Philippines,@missM_028 GABRIELA? 🙄Diba NPA Front mga yan sabi ni Ka Eric...ay alam kona kong bakit ayaw nila. Maagawan daw kasi sila para sa training nila pa bundok.. Ganun!! 😅,,"Text, Reply",05/06/21 22:18,https://drive.google.com/file/d/1grb9o3bxbRyGgTqv0ky1xniDf6tCh1AS/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-150,27/03/23 01:27:15,https://twitter.com/TheJuliaYuki/status/1386964604585005060,42,"Razal, Cassandra",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@TheJuliaYuki,TheJuliaYuki,Movie+TV+Sports Tard,Anonymous,12/20,153,41,,@Reind_Vill @inquirerdotnet Why? Para lalo mangunguna mga NPA tulad ng Gabriela? 🤣,,"Text, Reply",27/04/21 16:45,https://drive.google.com/file/d/1MfmdtUEzOJg6DmARh7khh8-IYyC_FYzK/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a conversation.,,,,,
00-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
